Date,Month,Year,Revenue,Expenses,Income,Cash_Flow,Quarter,Day_of_Week,Week_of_Year,Cumulative_Cash_Flow
2024-12-11,12,2024,26871.12,20727.05,6144.07,-3359.51,4,2,50,7311910.519999994
2024-12-12,12,2024,26919.75,19497.38,7422.37,-821.68,4,3,50,7311088.839999994
2024-12-13,12,2024,21768.29,15409.06,6359.23,4745.2,4,4,50,7315834.039999994
2024-12-14,12,2024,17107.29,12543.11,4564.18,9477.11,4,5,50,7325311.149999995
2024-12-15,12,2024,14796.44,11268.51,3527.93,-2473.79,4,6,50,7322837.359999995
2024-12-16,12,2024,26747.75,20592.2,6155.55,18320.17,4,0,51,7341157.529999995
2024-12-17,12,2024,26848.21,20414.53,6433.68,3250.18,4,1,51,7344407.709999994
2024-12-18,12,2024,27616.51,18937.99,8678.52,7523.24,4,2,51,7351930.949999995
2024-12-19,12,2024,30158.64,19354.06,10804.58,3949.5,4,3,51,7355880.449999995
2024-12-20,12,2024,24446.09,16964.84,7481.26,3168.97,4,4,51,7359049.419999994
2024-12-21,12,2024,15581.86,11125.18,4456.68,-1938.51,4,5,51,7357110.909999995
2024-12-22,12,2024,17450.81,12700.48,4750.34,17281.92,4,6,51,7374392.8299999945
2024-12-23,12,2024,27448.78,17741.26,9707.52,15888.79,4,0,52,7390281.6199999945
2024-12-24,12,2024,25623.6,16973.67,8649.93,4874.34,4,1,52,7395155.959999994
2024-12-25,12,2024,28247.82,20173.1,8074.71,162.98,4,2,52,7395318.939999995
2024-12-26,12,2024,24174.45,15532.12,8642.32,14039.2,4,3,52,7409358.139999995
2024-12-27,12,2024,22844.29,15508.09,7336.2,4183.55,4,4,52,7413541.689999995
2024-12-28,12,2024,17386.56,13521.25,3865.31,14495.17,4,5,52,7428036.859999995
2024-12-29,12,2024,15210.77,9192.59,6018.17,1983.42,4,6,52,7430020.279999995
2024-12-30,12,2024,29010.72,22599.16,6411.56,-6177.73,4,0,1,7423842.549999994
2024-12-31,12,2024,29814.3,21515.91,8298.39,-4817.39,4,1,1,7419025.159999995
2025-01-01,1,2025,15621.84,11363.1,4258.74,19918.24,1,2,1,7438943.399999995
2025-01-02,1,2025,12928.0,9013.46,3914.54,8519.84,1,3,1,7447463.239999995
2025-01-03,1,2025,14699.74,10404.01,4295.73,5993.18,1,4,1,7453456.419999994
2025-01-04,1,2025,9859.02,6592.04,3266.98,13945.54,1,5,1,7467401.959999994
2025-01-05,1,2025,7299.68,5024.82,2274.86,-3310.98,1,6,1,7464090.979999994
2025-01-06,1,2025,18597.04,12881.75,5715.29,6702.97,1,0,2,7470793.949999994
2025-01-07,1,2025,18028.29,12251.24,5777.05,15018.64,1,1,2,7485812.589999993
2025-01-08,1,2025,15624.66,11359.62,4265.04,9223.9,1,2,2,7495036.489999994
2025-01-09,1,2025,15097.9,10743.18,4354.71,5697.19,1,3,2,7500733.679999994
2025-01-10,1,2025,15129.5,9840.4,5289.1,15722.01,1,4,2,7516455.689999994
2025-01-11,1,2025,9625.15,7565.26,2059.89,-8210.03,1,5,2,7508245.659999994
2025-01-12,1,2025,10378.76,6797.85,3580.91,11635.73,1,6,2,7519881.389999994
2025-01-13,1,2025,17968.52,13253.24,4715.28,11989.07,1,0,3,7531870.459999994
2025-01-14,1,2025,17135.66,11629.63,5506.02,7549.86,1,1,3,7539420.319999995
2025-01-15,1,2025,13509.08,9479.56,4029.52,-3409.21,1,2,3,7536011.109999995
2025-01-16,1,2025,17409.8,12240.69,5169.11,12549.44,1,3,3,7548560.549999995
2025-01-17,1,2025,16989.71,10751.62,6238.09,10697.77,1,4,3,7559258.319999995
2025-01-18,1,2025,10693.14,7067.27,3625.87,6325.39,1,5,3,7565583.709999994
2025-01-19,1,2025,9046.86,5715.12,3331.74,4064.95,1,6,3,7569648.659999995
2025-01-20,1,2025,18717.56,13667.65,5049.91,1616.86,1,0,4,7571265.519999995
2025-01-21,1,2025,15715.6,10200.73,5514.87,3875.04,1,1,4,7575140.559999995
2025-01-22,1,2025,17313.72,12817.96,4495.76,8962.01,1,2,4,7584102.569999995
2025-01-23,1,2025,17965.08,11322.01,6643.07,2907.01,1,3,4,7587009.5799999945
2025-01-24,1,2025,16300.69,10851.33,5449.36,10619.45,1,4,4,7597629.029999995
2025-01-25,1,2025,11441.75,8040.5,3401.25,-466.15,1,5,4,7597162.879999994
2025-01-26,1,2025,10857.83,6476.24,4381.6,1827.95,1,6,4,7598990.8299999945
2025-01-27,1,2025,16355.83,11077.84,5277.99,-357.73,1,0,5,7598633.099999994
2025-01-28,1,2025,15111.85,10990.39,4121.46,-6011.81,1,1,5,7592621.289999994
2025-01-29,1,2025,16526.37,11196.43,5329.94,4806.89,1,2,5,7597428.179999994
2025-01-30,1,2025,18487.4,12195.26,6292.14,9064.8,1,3,5,7606492.979999994
2025-01-31,1,2025,14855.97,10032.72,4823.24,6978.05,1,4,5,7613471.029999994
2025-02-01,2,2025,9254.52,6220.24,3034.27,-1648.4,1,5,5,7611822.629999993
2025-02-02,2,2025,10337.04,7126.92,3210.13,-9.86,1,6,5,7611812.769999993
2025-02-03,2,2025,15832.43,10650.27,5182.16,2648.99,1,0,6,7614461.759999993
2025-02-04,2,2025,17192.21,13163.63,4028.59,13374.8,1,1,6,7627836.559999993
2025-02-05,2,2025,16844.64,11895.19,4949.44,1660.24,1,2,6,7629496.799999993
2025-02-06,2,2025,21678.81,14650.56,7028.25,-2506.57,1,3,6,7626990.229999993
2025-02-07,2,2025,17291.61,12208.34,5083.27,3652.04,1,4,6,7630642.269999993
2025-02-08,2,2025,11204.07,7591.87,3612.2,15329.51,1,5,6,7645971.779999993
2025-02-09,2,2025,10626.9,7075.19,3551.71,9350.0,1,6,6,7655321.779999993
2025-02-10,2,2025,16297.35,10735.74,5561.6,11903.78,1,0,7,7667225.559999993
2025-02-11,2,2025,14362.19,9771.17,4591.02,8622.88,1,1,7,7675848.439999993
2025-02-12,2,2025,18409.23,13855.33,4553.9,8080.75,1,2,7,7683929.189999993
2025-02-13,2,2025,16378.45,13313.92,3064.53,2786.04,1,3,7,7686715.229999993
2025-02-14,2,2025,18317.81,10561.99,7755.82,1361.68,1,4,7,7688076.909999993
2025-02-15,2,2025,11736.04,8781.43,2954.61,2663.99,1,5,7,7690740.899999993
2025-02-16,2,2025,12531.43,8111.36,4420.08,3576.55,1,6,7,7694317.449999993
2025-02-17,2,2025,17827.78,13700.54,4127.23,18002.7,1,0,8,7712320.149999993
2025-02-18,2,2025,16381.59,11807.95,4573.64,2964.51,1,1,8,7715284.659999993
2025-02-19,2,2025,15968.04,10965.39,5002.65,6925.27,1,2,8,7722209.929999992
2025-02-20,2,2025,18080.16,12373.27,5706.89,1523.03,1,3,8,7723732.9599999925
2025-02-21,2,2025,18110.08,13914.09,4195.98,7570.31,1,4,8,7731303.269999992
2025-02-22,2,2025,7909.82,5535.35,2374.47,8291.39,1,5,8,7739594.659999992
2025-02-23,2,2025,10093.61,6357.32,3736.29,669.42,1,6,8,7740264.079999992
2025-02-24,2,2025,21428.96,15359.4,6069.57,2113.58,1,0,9,7742377.659999992
2025-02-25,2,2025,19641.96,12497.67,7144.29,7875.93,1,1,9,7750253.5899999915
2025-02-26,2,2025,17983.22,13102.54,4880.68,389.35,1,2,9,7750642.939999991
2025-02-27,2,2025,18398.96,13695.73,4703.23,-1308.55,1,3,9,7749334.389999991
2025-02-28,2,2025,16221.49,10528.94,5692.54,23272.92,1,4,9,7772607.309999991
2025-03-01,3,2025,11552.73,7810.48,3742.25,11939.65,1,5,9,7784546.959999992
2025-03-02,3,2025,12339.46,8840.82,3498.64,3273.65,1,6,9,7787820.609999992
2025-03-03,3,2025,17766.88,11717.51,6049.37,4908.4,1,0,10,7792729.009999992
2025-03-04,3,2025,20714.04,14048.56,6665.48,400.52,1,1,10,7793129.529999992
2025-03-05,3,2025,19515.37,14237.53,5277.84,1323.61,1,2,10,7794453.139999992
2025-03-06,3,2025,19296.9,13995.33,5301.57,-6575.15,1,3,10,7787877.989999992
2025-03-07,3,2025,20596.71,13986.01,6610.71,11914.89,1,4,10,7799792.8799999915
2025-03-08,3,2025,12222.54,7600.91,4621.63,5403.62,1,5,10,7805196.499999992
2025-03-09,3,2025,11293.79,7039.09,4254.7,6241.45,1,6,10,7811437.949999992
2025-03-10,3,2025,17554.42,10662.76,6891.66,2860.53,1,0,11,7814298.479999992
2025-03-11,3,2025,23650.9,15547.67,8103.24,5532.88,1,1,11,7819831.359999992
2025-03-12,3,2025,19128.23,14516.7,4611.53,1359.09,1,2,11,7821190.449999992
2025-03-13,3,2025,21186.85,14866.53,6320.32,-2284.65,1,3,11,7818905.799999991
2025-03-14,3,2025,17976.82,13945.63,4031.19,2662.1,1,4,11,7821567.899999991
2025-03-15,3,2025,12354.71,8157.46,4197.25,4130.8,1,5,11,7825698.699999991
2025-03-16,3,2025,11956.98,6937.95,5019.02,8398.52,1,6,11,7834097.21999999
2025-03-17,3,2025,21934.04,15853.26,6080.78,2672.57,1,0,12,7836769.789999991
2025-03-18,3,2025,19554.91,12432.73,7122.18,3981.57,1,1,12,7840751.359999991
2025-03-19,3,2025,16630.59,12192.95,4437.65,-29.4,1,2,12,7840721.959999991
2025-03-20,3,2025,20407.21,13745.19,6662.02,3004.41,1,3,12,7843726.369999991
2025-03-21,3,2025,17810.96,11900.79,5910.17,8907.95,1,4,12,7852634.319999991
2025-03-22,3,2025,11221.36,7517.74,3703.62,-537.12,1,5,12,7852097.199999991
2025-03-23,3,2025,9395.94,6703.3,2692.64,2631.79,1,6,12,7854728.989999991
2025-03-24,3,2025,17859.08,12612.04,5247.03,308.76,1,0,13,7855037.749999991
2025-03-25,3,2025,20928.18,13526.22,7401.96,7087.7,1,1,13,7862125.449999991
2025-03-26,3,2025,18165.64,11377.98,6787.66,4945.58,1,2,13,7867071.029999991
2025-03-27,3,2025,22733.2,16795.76,5937.44,11859.94,1,3,13,7878930.969999991
2025-03-28,3,2025,18333.87,12942.3,5391.57,9076.72,1,4,13,7888007.689999991
2025-03-29,3,2025,10514.24,7291.84,3222.4,742.87,1,5,13,7888750.559999991
2025-03-30,3,2025,11199.68,6718.61,4481.07,-5949.56,1,6,13,7882800.999999992
2025-03-31,3,2025,17464.45,12698.02,4766.43,3856.47,1,0,14,7886657.469999991
2025-04-01,4,2025,20955.04,15924.12,5030.92,4962.32,2,1,14,7891619.789999992
2025-04-02,4,2025,20862.13,14163.73,6698.39,-3401.65,2,2,14,7888218.139999991
2025-04-03,4,2025,23018.15,16116.07,6902.08,5822.59,2,3,14,7894040.729999991
2025-04-04,4,2025,21219.12,16203.37,5015.74,19604.55,2,4,14,7913645.279999991
2025-04-05,4,2025,12785.77,8958.62,3827.15,4147.43,2,5,14,7917792.709999991
2025-04-06,4,2025,12501.87,8726.18,3775.69,534.96,2,6,14,7918327.669999991
2025-04-07,4,2025,19824.39,14189.82,5634.56,5053.2,2,0,15,7923380.869999991
2025-04-08,4,2025,20780.21,16225.73,4554.48,-2771.56,2,1,15,7920609.309999991
2025-04-09,4,2025,19510.93,14132.49,5378.44,5792.78,2,2,15,7926402.0899999915
2025-04-10,4,2025,21308.44,14553.3,6755.14,15677.38,2,3,15,7942079.469999991
2025-04-11,4,2025,20432.27,13292.34,7139.93,22770.57,2,4,15,7964850.039999992
2025-04-12,4,2025,11931.36,7596.32,4335.04,10305.86,2,5,15,7975155.899999992
2025-04-13,4,2025,11309.86,7453.57,3856.29,9500.82,2,6,15,7984656.719999992
2025-04-14,4,2025,23352.6,16562.42,6790.18,3118.36,2,0,16,7987775.079999993
2025-04-15,4,2025,18127.94,12472.92,5655.03,-3937.53,2,1,16,7983837.549999992
2025-04-16,4,2025,18715.5,11920.46,6795.05,316.56,2,2,16,7984154.109999992
2025-04-17,4,2025,17828.82,12525.75,5303.07,9497.43,2,3,16,7993651.539999992
2025-04-18,4,2025,20170.46,13555.75,6614.71,2611.75,2,4,16,7996263.289999992
2025-04-19,4,2025,12802.9,9393.07,3409.83,-3274.98,2,5,16,7992988.309999991
2025-04-20,4,2025,10327.1,7689.07,2638.02,6277.05,2,6,16,7999265.359999991
2025-04-21,4,2025,18806.62,14235.12,4571.5,-4975.52,2,0,17,7994289.8399999915
2025-04-22,4,2025,22719.46,15705.92,7013.54,22687.56,2,1,17,8016977.399999991
2025-04-23,4,2025,18821.06,11933.83,6887.23,3534.81,2,2,17,8020512.209999991
2025-04-24,4,2025,18536.5,12453.67,6082.83,14839.6,2,3,17,8035351.80999999
2025-04-25,4,2025,19027.07,12905.31,6121.77,6582.83,2,4,17,8041934.63999999
2025-04-26,4,2025,13999.11,8979.08,5020.04,13010.02,2,5,17,8054944.65999999
2025-04-27,4,2025,12706.68,7108.99,5597.69,11501.34,2,6,17,8066445.99999999
2025-04-28,4,2025,20225.25,14878.2,5347.05,2450.76,2,0,18,8068896.7599999895
2025-04-29,4,2025,23173.64,14466.64,8707.0,6438.6,2,1,18,8075335.359999989
2025-04-30,4,2025,20133.48,14709.12,5424.36,6590.16,2,2,18,8081925.519999989
2025-05-01,5,2025,26158.26,19169.31,6988.96,1783.0,2,3,18,8083708.519999989
2025-05-02,5,2025,18896.13,12734.32,6161.81,2175.25,2,4,18,8085883.769999989
2025-05-03,5,2025,12211.12,7499.34,4711.78,3346.98,2,5,18,8089230.74999999
2025-05-04,5,2025,13060.47,9985.65,3074.82,-2451.16,2,6,18,8086779.58999999
2025-05-05,5,2025,22238.32,17696.88,4541.43,164.33,2,0,19,8086943.91999999
2025-05-06,5,2025,24230.15,16790.52,7439.63,11560.1,2,1,19,8098504.019999989
2025-05-07,5,2025,23607.62,16156.51,7451.11,-2484.65,2,2,19,8096019.369999989
2025-05-08,5,2025,25541.54,16695.9,8845.64,12036.47,2,3,19,8108055.839999989
2025-05-09,5,2025,21520.13,15985.03,5535.09,2485.02,2,4,19,8110540.859999988
2025-05-10,5,2025,10583.75,7651.0,2932.75,12684.68,2,5,19,8123225.539999988
2025-05-11,5,2025,11154.54,7216.42,3938.12,3629.03,2,6,19,8126854.569999988
2025-05-12,5,2025,22672.25,16874.65,5797.6,5723.16,2,0,20,8132577.729999988
2025-05-13,5,2025,25354.7,18024.81,7329.89,8346.54,2,1,20,8140924.269999988
2025-05-14,5,2025,20703.13,15280.45,5422.68,7503.83,2,2,20,8148428.099999988
2025-05-15,5,2025,26138.72,16753.15,9385.57,2305.84,2,3,20,8150733.939999988
2025-05-16,5,2025,22844.88,16273.7,6571.18,9753.31,2,4,20,8160487.249999988
2025-05-17,5,2025,12670.2,8991.43,3678.77,-2219.95,2,5,20,8158267.299999988
2025-05-18,5,2025,16733.91,11147.54,5586.37,7895.81,2,6,20,8166163.109999987
2025-05-19,5,2025,24731.45,17983.07,6748.38,13621.11,2,0,21,8179784.219999988
2025-05-20,5,2025,23537.19,16159.99,7377.2,3636.38,2,1,21,8183420.5999999875
2025-05-21,5,2025,20960.3,14033.16,6927.14,8703.63,2,2,21,8192124.229999987
2025-05-22,5,2025,20863.8,14630.87,6232.93,15382.1,2,3,21,8207506.329999987
2025-05-23,5,2025,22132.36,15087.98,7044.39,-1105.76,2,4,21,8206400.569999987
2025-05-24,5,2025,14564.71,8917.29,5647.41,-6588.56,2,5,21,8199812.009999988
2025-05-25,5,2025,13507.24,8190.98,5316.26,6800.21,2,6,21,8206612.219999988
2025-05-26,5,2025,22690.59,13727.85,8962.74,-2101.78,2,0,22,8204510.439999987
2025-05-27,5,2025,25300.2,19928.21,5371.99,3902.44,2,1,22,8208412.879999988
2025-05-28,5,2025,26585.67,18831.42,7754.26,18102.52,2,2,22,8226515.399999987
2025-05-29,5,2025,22711.3,16115.68,6595.62,409.37,2,3,22,8226924.769999987
2025-05-30,5,2025,18469.9,14079.52,4390.37,2162.62,2,4,22,8229087.389999988
2025-05-31,5,2025,16226.72,10763.69,5463.03,9975.29,2,5,22,8239062.679999988
2025-06-01,6,2025,14424.0,8669.99,5754.01,7358.54,2,6,22,8246421.219999988
2025-06-02,6,2025,22641.79,16981.14,5660.65,-8469.82,2,0,23,8237951.399999987
2025-06-03,6,2025,22663.77,16746.19,5917.58,16646.96,2,1,23,8254598.359999987
2025-06-04,6,2025,24187.43,16775.47,7411.97,20503.0,2,2,23,8275101.359999987
2025-06-05,6,2025,21088.69,14327.21,6761.48,5088.63,2,3,23,8280189.989999987
2025-06-06,6,2025,20987.15,16452.02,4535.14,17771.67,2,4,23,8297961.659999987
2025-06-07,6,2025,14634.33,10975.22,3659.11,4864.77,2,5,23,8302826.429999987
2025-06-08,6,2025,15097.42,11515.36,3582.05,4995.13,2,6,23,8307821.559999987
2025-06-09,6,2025,27665.98,18399.22,9266.76,6850.05,2,0,24,8314671.609999986
2025-06-10,6,2025,25354.49,16020.89,9333.6,1806.64,2,1,24,8316478.249999986
2025-06-11,6,2025,21621.28,15556.45,6064.83,993.66,2,2,24,8317471.909999986
2025-06-12,6,2025,24801.24,16441.78,8359.46,5713.97,2,3,24,8323185.879999986
2025-06-13,6,2025,26615.47,16312.51,10302.96,10898.73,2,4,24,8334084.609999986
2025-06-14,6,2025,14398.95,9721.41,4677.54,3908.56,2,5,24,8337993.169999986
2025-06-15,6,2025,14716.1,11050.06,3666.04,3767.2,2,6,24,8341760.369999986
2025-06-16,6,2025,22735.18,14190.01,8545.17,-1608.1,2,0,25,8340152.2699999865
2025-06-17,6,2025,22236.32,18411.1,3825.22,18305.22,2,1,25,8358457.489999986
2025-06-18,6,2025,29320.31,18153.65,11166.65,10099.41,2,2,25,8368556.899999986
2025-06-19,6,2025,26494.77,18533.6,7961.17,-1098.41,2,3,25,8367458.489999986
2025-06-20,6,2025,22107.28,14736.03,7371.26,4882.16,2,4,25,8372340.649999986
2025-06-21,6,2025,14395.3,10817.41,3577.89,5364.65,2,5,25,8377705.299999987
2025-06-22,6,2025,14012.58,9392.28,4620.3,4847.82,2,6,25,8382553.119999987
2025-06-23,6,2025,23778.27,16398.49,7379.78,7130.06,2,0,26,8389683.179999987
2025-06-24,6,2025,22592.43,16597.27,5995.15,30201.02,2,1,26,8419884.199999986
2025-06-25,6,2025,28052.65,19607.1,8445.55,1182.7,2,2,26,8421066.899999985
2025-06-26,6,2025,22592.86,15791.46,6801.4,6958.12,2,3,26,8428025.019999985
2025-06-27,6,2025,26163.03,19183.33,6979.7,11204.48,2,4,26,8439229.499999985
2025-06-28,6,2025,16936.91,12135.74,4801.17,-3194.14,2,5,26,8436035.359999985
2025-06-29,6,2025,13421.92,8794.57,4627.35,1113.82,2,6,26,8437149.179999985
2025-06-30,6,2025,22129.27,16411.36,5717.9,-2194.9,2,0,27,8434954.279999984
2025-07-01,7,2025,28041.51,19862.9,8178.61,10436.39,3,1,27,8445390.669999985
2025-07-02,7,2025,29577.82,20517.16,9060.66,209.37,3,2,27,8445600.039999984
2025-07-03,7,2025,26459.96,18165.96,8294.01,3760.28,3,3,27,8449360.319999984
2025-07-04,7,2025,23687.72,15547.98,8139.75,-3212.49,3,4,27,8446147.829999983
2025-07-05,7,2025,16358.68,11584.28,4774.4,1263.03,3,5,27,8447410.859999983
2025-07-06,7,2025,15666.59,12021.7,3644.9,10195.43,3,6,27,8457606.289999982
2025-07-07,7,2025,23902.43,17585.38,6317.05,18026.24,3,0,28,8475632.529999983
2025-07-08,7,2025,26511.75,18230.05,8281.7,15390.56,3,1,28,8491023.089999983
2025-07-09,7,2025,23034.08,16508.48,6525.6,-2158.67,3,2,28,8488864.419999983
2025-07-10,7,2025,27471.92,20221.41,7250.51,9070.03,3,3,28,8497934.449999982
2025-07-11,7,2025,25089.83,17563.26,7526.58,-869.17,3,4,28,8497065.279999983
2025-07-12,7,2025,16179.08,13040.17,3138.9,316.23,3,5,28,8497381.509999983
2025-07-13,7,2025,15564.36,11393.25,4171.12,7029.79,3,6,28,8504411.299999982
2025-07-14,7,2025,26623.76,19419.28,7204.48,7463.6,3,0,29,8511874.899999982
2025-07-15,7,2025,24719.75,18309.14,6410.61,3832.92,3,1,29,8515707.819999982
2025-07-16,7,2025,25100.79,16885.86,8214.93,11799.43,3,2,29,8527507.249999981
2025-07-17,7,2025,27829.98,19201.0,8628.99,5532.83,3,3,29,8533040.079999981
2025-07-18,7,2025,26664.88,17234.63,9430.25,-9679.0,3,4,29,8523361.079999981
2025-07-19,7,2025,16081.46,11385.55,4695.91,35055.57,3,5,29,8558416.649999982
2025-07-20,7,2025,13740.51,10866.55,2873.96,17669.69,3,6,29,8576086.339999981
2025-07-21,7,2025,26138.72,18193.43,7945.29,4534.28,3,0,30,8580620.61999998
2025-07-22,7,2025,29019.51,18088.25,10931.26,3133.39,3,1,30,8583754.009999981
2025-07-23,7,2025,25947.5,18061.29,7886.21,10229.12,3,2,30,8593983.12999998
2025-07-24,7,2025,28561.28,20102.17,8459.11,20366.6,3,3,30,8614349.72999998
2025-07-25,7,2025,23958.87,18222.37,5736.5,2043.24,3,4,30,8616392.96999998
2025-07-26,7,2025,13412.81,9455.73,3957.08,4093.25,3,5,30,8620486.21999998
2025-07-27,7,2025,16329.94,10396.37,5933.56,4071.63,3,6,30,8624557.849999981
2025-07-28,7,2025,31016.77,22473.29,8543.48,6870.66,3,0,31,8631428.509999981
2025-07-29,7,2025,24985.56,17579.24,7406.33,2422.33,3,1,31,8633850.839999981
2025-07-30,7,2025,26152.19,19430.31,6721.88,-4697.62,3,2,31,8629153.219999982
2025-07-31,7,2025,25685.03,20767.88,4917.15,4847.03,3,3,31,8634000.249999981
2025-08-01,8,2025,26743.77,18721.39,8022.38,2430.54,3,4,31,8636430.78999998
2025-08-02,8,2025,15717.15,10283.54,5433.6,3982.95,3,5,31,8640413.73999998
2025-08-03,8,2025,13531.33,9667.69,3863.64,113.92,3,6,31,8640527.65999998
2025-08-04,8,2025,25427.96,16217.68,9210.28,13797.89,3,0,32,8654325.54999998
2025-08-05,8,2025,24288.59,15783.58,8505.01,14901.07,3,1,32,8669226.61999998
2025-08-06,8,2025,25711.03,17591.86,8119.17,10008.09,3,2,32,8679234.70999998
2025-08-07,8,2025,24278.9,16719.26,7559.63,-3117.82,3,3,32,8676116.88999998
2025-08-08,8,2025,29836.6,19330.1,10506.51,2547.84,3,4,32,8678664.72999998
2025-08-09,8,2025,14058.12,10129.95,3928.18,12696.89,3,5,32,8691361.61999998
2025-08-10,8,2025,14099.42,9468.61,4630.8,12459.67,3,6,32,8703821.28999998
2025-08-11,8,2025,26610.72,19965.03,6645.69,6758.4,3,0,33,8710579.68999998
2025-08-12,8,2025,29797.79,18819.19,10978.59,4326.3,3,1,33,8714905.989999982
